ranking,fund_short_name,fund_company,investment_strategy,lastest_NAV,cumulative_return,recent_month_return,annalized_return,sharpe_ratio,year_rating
2134,优素定制1号,优素资产,复合策略,"0.9535
2017-10-20",-3.53%,-0.01%,--,--,Not provided
2135,星野策略精选母基金,领望投资,复合策略,"1.0923
2017-09-29",9.23%,-0.02%,--,--,4out of 5
2136,华软新动力复利FOF一期,华软新动力,组合策略,"1.0448
2017-10-27",4.82%,-0.02%,--,--,4out of 5
2137,瑞诚时代周期2号债券,瑞诚时代投资,固定收益,"0.9989
2017-09-08",-0.11%,-0.02%,--,--,Not provided
2138,润洆一号,静观万有,复合策略,"0.8820
2017-10-27",-11.61%,-0.02%,--,--,2out of 5
2139,东方红量化1号,证大投资,固定收益,"1.1120
2017-10-31",36.49%,-0.03%,--,--,2out of 5
2140,双隆-隆泽2号,双隆投资,相对价值,"1.0320
2017-10-23",2.33%,-0.03%,--,--,Not provided
2141,垒土投资-对冲基金1号,垒土投资,相对价值,"0.9389
2017-10-20",-5.34%,-0.03%,--,--,2out of 5
2142,双鱼组合1号,冠通北纬,管理期货,"0.8634
2017-09-29",-13.66%,-0.03%,--,--,1out of 5
2143,青岛以太量化基金2号,青岛以太,复合策略,"6.4097
2017-10-30",513.83%,-0.04%,--,--,3out of 5
2144,衍航8号,衍航投资,宏观策略,"0.8080
2017-10-20",-19.14%,-0.04%,--,--,1out of 5
2145,兴业观云月悦盈,兴佳利业,复合策略,"1.0541
2017-10-20",5.99%,-0.04%,--,--,2out of 5
2146,添敖天耀,添敖资管,复合策略,"1.0670
2017-10-27",5.37%,-0.04%,--,--,Not provided
2147,工银量化恒盛精选E类20期,珺容投资,管理期货,"1.0088
2017-09-29",0.88%,-0.04%,--,--,Not provided
2148,青昀分形量化,青昀投资,复合策略,"1.0229
2017-10-27",0.84%,-0.04%,--,--,Not provided
2149,世祖元朔三号,世祖资产,复合策略,"1.0632
2017-10-20",-0.04%,-0.04%,--,--,Not provided
2150,领硕百川通一号,领硕投资,复合策略,"0.9968
2017-10-20",7.71%,-0.04%,--,--,3out of 5
2151,牟合资产颖晖1号,牟合资产,管理期货,"1.0619
2017-10-27",5.69%,-0.05%,--,--,3out of 5
2152,万葵稳健8号,万葵资产,复合策略,"1.0539
2017-10-20",3.81%,-0.05%,--,--,Not provided
2153,信长二号,安泽投资,固定收益,"0.9945
2017-10-27",23.94%,-0.05%,--,--,4out of 5
2154,明汯CTA一号,明汯投资,管理期货,"1.1375
2017-10-27",14.61%,-0.05%,--,--,1out of 5
2155,元鑫莲花私银周年19号,元鑫资本,复合策略,"1.0837
2017-09-22",8.37%,-0.06%,--,--,Not provided
2156,平安财富-对冲精英之金御安远七期A,中金浦成,相对价值,"0.8960
2017-10-20",-10.30%,-0.06%,--,--,1out of 5
2157,山东信托-银叶纯债17号,银叶投资,固定收益,"0.9999
2017-10-20",0.39%,-0.06%,--,--,Not provided
2158,奕泰融葵一号,融葵投资,管理期货,"1.1371
2017-10-27",14.39%,-0.06%,--,--,3out of 5
2159,泓湖宏观对冲母基金,泓湖投资,宏观策略,"0.9315
2017-10-20",-6.92%,-0.06%,--,--,Not provided
2160,七禾言起1号,言起投资,复合策略,"1.4920
2017-10-20",48.20%,-0.07%,--,--,4out of 5
2161,胤狮9号,胤狮投资,复合策略,"0.9992
2017-10-27",-0.07%,-0.07%,--,--,Not provided
2162,私募工场仁富土生金,斯诺波投资,复合策略,"1.4070
2017-10-19",39.40%,-0.07%,--,--,3out of 5
2163,富盈2号,阿米巴基金,复合策略,"1.0426
2017-10-26",4.01%,-0.07%,--,--,3out of 5
2164,外贸信托-翼虎量化对冲(创富1号),翼虎投资,相对价值,"1.3172
2017-10-27",33.92%,-0.07%,--,--,3out of 5
2165,兴业观云养森幸福66号,兴佳利业,复合策略,"1.0617
2017-10-27",6.27%,-0.08%,--,--,Not provided
2166,雷雨信盈一号,佰望资产,复合策略,"1.0032
2017-10-27",0.15%,-0.08%,--,--,Not provided
2167,华润元大资产泓湖宏观策略,泓湖投资,宏观策略,"1.2530
2017-10-20",25.10%,-0.08%,--,--,3out of 5
2168,七禾宏观对冲1号,七禾聚资产,组合策略,"0.9991
2017-10-20",-0.08%,-0.08%,--,--,Not provided
2169,乐瑞强债8号,乐瑞资产,固定收益,"1.1970
2017-10-27",19.31%,-0.09%,--,--,2out of 5
2170,新方程肯阳价值实现海外基金,新方程,复合策略,"1.1630
2017-09-20",16.30%,-0.09%,--,--,4out of 5
2171,思斉1号FOF母,美期资产,固定收益,"0.9969
2017-10-20",-0.16%,-0.09%,--,--,Not provided
2172,平安财富-对冲精英之金御安远三期A,中金浦成,相对价值,"0.9928
2017-10-20",-0.58%,-0.09%,--,--,2out of 5
2173,信达量道1期,量道投资,复合策略,"1.0057
2017-10-27",-0.60%,-0.09%,--,--,Not provided
2174,千惠管理期货1号证券,千惠资产,管理期货,"1.1950
2017-10-27",8.00%,-0.09%,--,--,Not provided
2175,橘颂溢盛2号,橘颂资产,复合策略,"1.0670
2017-09-06",6.70%,-0.09%,--,--,Not provided
2176,长流稳进六号,长流资本,固定收益,"1.0690
2017-10-27",6.50%,-0.09%,--,--,Not provided
2177,泊通9号,泊通投资,宏观策略,"1.0800
2017-10-20",5.70%,-0.09%,--,--,Not provided
2178,贰拾壹点高频云端2号,贰拾壹点,复合策略,"1.0450
2017-10-13",4.50%,-0.10%,--,--,Not provided
2179,金莉洋价值,金莉洋,复合策略,"1.0520
2017-10-27",4.10%,-0.10%,--,--,Not provided
2180,承周未来,斯诺波投资,组合策略,"1.1547
2017-10-25",13.93%,-0.10%,--,--,3out of 5
2181,东莞理工学院奖学基金1号,万葵资产,固定收益,"1.0356
2017-10-20",3.23%,-0.10%,--,--,Not provided
2182,汇安景唐债券1号,景唐投资,固定收益,"1.0290
2017-10-26",3.00%,-0.10%,--,--,Not provided
2183,瑞龙同晖1号,合晟资产,固定收益,"0.8824
2017-10-26",1.70%,-0.10%,--,--,Not provided
2184,尧翼全天候,冠石资产,固定收益,"1.0140
2017-09-06",1.40%,-0.10%,--,--,2out of 5
2185,未来星-因诺,因诺资产,相对价值,"1.0110
2017-10-27",1.30%,-0.10%,--,--,Not provided
2186,汇升稳进一号,汇鸿汇升,相对价值,"1.3304
2017-10-25",31.00%,-0.10%,--,--,2out of 5
2187,冲和长胜2号,冲和资产,相对价值,"1.0050
2017-09-22",0.50%,-0.10%,--,--,Not provided
2188,国道同盈四号,国道基金,复合策略,"1.0160
2017-10-27",0.30%,-0.10%,--,--,Not provided
2189,量华鑫牛专项,量华资管,复合策略,"1.0020
2017-10-30",-0.10%,-0.10%,--,--,Not provided
2190,和琪同益二期,和琪同益资产,复合策略,"0.9960
2017-10-27",-0.40%,-0.10%,--,--,Not provided
2191,和熙8号并购基金,和熙投资,事件驱动,"0.9890
2017-10-25",-0.90%,-0.10%,--,--,Not provided
2192,浦浩CTA矶法永续,浦浩投资,管理期货,"1.0020
2017-10-20",-0.90%,-0.10%,--,--,Not provided
2193,凯兴睿进9号,凯兴资产,事件驱动,"0.9810
2017-10-27",-1.70%,-0.10%,--,--,Not provided
2194,汇量FOF1号,天算量化,组合策略,"0.9790
2017-10-12",-2.20%,-0.10%,--,--,2out of 5
2195,勤晟泓鹏价值,重庆勤晟股权投资,事件驱动,"0.9690
2017-09-22",-3.10%,-0.10%,--,--,Not provided
2196,凯兴睿进8号,凯兴资产,事件驱动,"0.9660
2017-10-27",-3.20%,-0.10%,--,--,Not provided
2197,招商群英荟量化对冲MOM,盈峰资本,组合策略,"0.9764
2017-10-27",-3.65%,-0.10%,--,--,2out of 5
2198,拾麦鲁证明鑫FOF1号,拾麦资产,组合策略,"0.9770
2017-10-27",-3.80%,-0.10%,--,--,1out of 5
2199,日新五号,中大君悦投资,复合策略,"0.9520
2017-10-20",-4.60%,-0.10%,--,--,Not provided
2200,盛信1期,盛信资产,相对价值,"0.9500
2017-09-29",-5.00%,-0.11%,--,--,2out of 5
2201,坤元永利FOF三期6号C,坤元资产,组合策略,"0.9380
2017-10-19",-5.90%,-0.11%,--,--,Not provided
2202,坤元永利FOF三期5号C,坤元资产,组合策略,"0.9350
2017-10-19",-6.30%,-0.11%,--,--,Not provided
2203,灵涛潜龙3期,灵涛基金,组合策略,"0.9090
2017-10-25",-8.20%,-0.11%,--,--,Not provided
2204,喜岳1号多策略,喜岳投资,复合策略,"1.1919
2017-09-29",19.19%,-0.11%,--,--,4out of 5
2205,西部期货景唐多策略12号,景唐投资,固定收益,"1.0018
2017-10-27",0.43%,-0.11%,--,--,Not provided
2206,合众二号,京智资管,复合策略,"0.8150
2017-10-27",1.08%,-0.11%,--,--,1out of 5
2207,明汯全天候一号,明汯投资,复合策略,"1.4441
2017-10-27",42.56%,-0.11%,--,--,4out of 5
2208,蓝鲸强债3号,蓝鲸投资,固定收益,"1.1412
2017-10-27",14.04%,-0.11%,--,--,2out of 5
2209,长安基成量化CTA8号,基成资本,管理期货,"1.0428
2017-09-25",4.28%,-0.11%,--,--,Not provided
2210,泓信泓筹十七号指数增强型,泓信投资,复合策略,"1.0277
2017-10-27",2.09%,-0.12%,--,--,Not provided
2211,金百合七号,金百合财富,复合策略,"0.9257
2017-10-27",-8.03%,-0.13%,--,--,1out of 5
2212,舍得之道资本-平安吉象B期,舍得之道,复合策略,"1.0248
2017-10-27",4.21%,-0.14%,--,--,4out of 5
2213,外贸信托-尊嘉ALPHA,尊嘉资产,相对价值,"1.5878
2017-10-27",58.22%,-0.15%,--,--,2out of 5
2214,国金平衡1号,国金创新,组合策略,"1.0812
2017-10-20",8.55%,-0.15%,--,--,2out of 5
2215,华量红移1期,红移投资,固定收益,"1.0105
2017-10-27",0.39%,-0.15%,--,--,Not provided
2216,宏盈2号,明泰资产,宏观策略,"0.9765
2017-10-09",-2.24%,-0.15%,--,--,3out of 5
2217,璨龙啸天承宇6号,璨龙资产,管理期货,"1.0103
2017-10-18",1.41%,-0.16%,--,--,Not provided
2218,汇升稳进五号,汇鸿汇升,相对价值,"0.9327
2017-09-25",-6.73%,-0.16%,--,--,Not provided
2219,远策致鑫多策略,上海远策投资,复合策略,"1.0576
2017-10-20",5.70%,-0.16%,--,--,Not provided
2220,华润信托-珺牛商基,珺容投资,复合策略,"0.9803
2017-10-20",-1.17%,-0.16%,--,--,Not provided
2221,冲和FOF精选,冲和资产,组合策略,"1.2160
2017-09-22",21.60%,-0.16%,--,--,4out of 5
2222,冠石聚富一号,冠石资产,固定收益,"1.2070
2017-09-06",20.70%,-0.17%,--,--,3out of 5
2223,穗富明星8号,穗富投资,组合策略,"0.7220
2017-10-20",-27.74%,-0.17%,--,--,1out of 5
2224,华赢7号珺牛套利1号,珺容投资,相对价值,"1.0220
2017-10-20",2.27%,-0.17%,--,--,Not provided
2225,盈定三号,盈阳资产,相对价值,"1.1950
2017-09-29",19.50%,-0.17%,--,--,3out of 5
2226,青昀分形1号,青昀投资,复合策略,"1.0217
2017-10-27",0.97%,-0.17%,--,--,Not provided
2227,开拓者-程序化3号,开拓者资产,管理期货,"1.4049
2017-10-27",41.07%,-0.17%,--,--,2out of 5
2228,辰钰和瑞一号,辰钰财富投资,复合策略,"1.0138
2017-10-27",0.06%,-0.17%,--,--,Not provided
2229,知方石灵活策略6号,知方石投资,复合策略,"0.9573
2017-10-27",11.62%,-0.17%,--,--,3out of 5
2230,天堂硅谷金斧子乾皓2号定增精选,深圳金斧子资本,事件驱动,"0.9706
2017-10-13",-2.85%,-0.17%,--,--,Not provided
2231,乾皓1号定增精选,深圳金斧子资本,事件驱动,"0.9687
2017-10-13",-3.04%,-0.17%,--,--,Not provided
2232,中融恒睿-蓝天1号,中融恒睿资本,事件驱动,"0.9583
2017-09-29",-4.17%,-0.18%,--,--,Not provided
2233,金元宝量化对冲1号,金雅福投资,宏观策略,"1.1270
2017-09-29",12.70%,-0.18%,--,--,Not provided
2234,乾倍金融-历保壹号,乾倍投资,事件驱动,"1.9926
2017-10-13",99.43%,-0.18%,--,--,Not provided
2235,和熙并购5号,和熙投资,事件驱动,"1.1400
2017-10-25",22.62%,-0.18%,--,--,Not provided
2236,余道年年有余1号,余道投资,复合策略,"1.0850
2017-10-20",9.50%,-0.18%,--,--,Not provided
2237,喜世润同盈1号,喜世润投资,复合策略,"1.1240
2017-10-20",18.82%,-0.18%,--,--,Not provided
2238,因诺天机7号,因诺资产,复合策略,"1.0112
2017-10-20",1.71%,-0.19%,--,--,Not provided
2239,九旭卓越2号,九旭资产,复合策略,"1.0770
2017-10-27",6.70%,-0.19%,--,--,1out of 5
2240,华永信东成二号,华永信资本,管理期货,"1.0670
2017-10-20",6.60%,-0.19%,--,--,Not provided
2241,一村MS20,一村投资,复合策略,"1.0072
2017-10-27",0.75%,-0.19%,--,--,Not provided
2242,汇升定增量化融创一号,汇鸿汇升,复合策略,"1.0102
2017-10-25",-0.18%,-0.19%,--,--,2out of 5
2243,私募工场诺桥一号,斯诺波投资,复合策略,"1.0540
2017-10-19",4.90%,-0.19%,--,--,2out of 5
2244,盛冠达万嘉盈,盛冠达资产,管理期货,"1.5490
2017-10-17",54.80%,-0.19%,--,--,3out of 5
2245,招商基金-安心收益1号,上海元康投资,固定收益,"1.0320
2017-10-20",7.72%,-0.19%,--,--,3out of 5
2246,丰诺丰收1号,丰诺投资,相对价值,"1.0350
2017-10-13",2.50%,-0.19%,--,--,4out of 5
2247,同安恒星1号,同安投资,相对价值,"1.0220
2017-10-13",2.10%,-0.20%,--,--,3out of 5
2248,中信建投-冠石稳盈2号,冠石资产,固定收益,"1.0201
2017-09-07",2.01%,-0.20%,--,--,Not provided
2249,排排网星熠稳健FOF一期,排排网未来星基金,组合策略,"1.0080
2017-10-20",1.20%,-0.20%,--,--,Not provided
2250,兴鑫-耀之债券增强型1号,耀之基金,固定收益,"1.0060
2017-09-15",0.60%,-0.20%,--,--,2out of 5
2251,高溪套利宝1号,高溪资产,相对价值,"1.0050
2017-10-27",0.20%,-0.20%,--,--,1out of 5
2252,红银1期,红移投资,复合策略,"1.0020
2017-10-27",0.20%,-0.20%,--,--,Not provided
2253,老友灵活精选九号,老友投资,复合策略,"0.7924
2017-10-20",-20.57%,-0.20%,--,--,1out of 5
2254,泰创CTA一期,泰创投资,管理期货,"1.0460
2017-10-24",3.60%,-0.20%,--,--,Not provided
2255,凯兴睿进7号,凯兴资产,事件驱动,"0.9800
2017-10-27",-1.90%,-0.20%,--,--,Not provided
2256,信合鼎实6号,好投投资,相对价值,"1.0703
2017-10-20",6.24%,-0.21%,--,--,4out of 5
2257,知方石择时对冲3号,知方石投资,相对价值,"0.8990
2017-10-27",-8.96%,-0.21%,--,--,Not provided
2258,凯兴睿进5号,凯兴资产,事件驱动,"0.9530
2017-10-27",-4.60%,-0.21%,--,--,Not provided
2259,招商汇智之德佳瑞,德佳瑞,复合策略,"0.9086
2017-10-27",-9.54%,-0.21%,--,--,2out of 5
2260,坤元永利FOF三期7号C,坤元资产,组合策略,"0.9450
2017-10-19",-5.40%,-0.21%,--,--,2out of 5
2261,阿比特量化对冲乾坤一号,阿比特资本,相对价值,"1.0064
2017-09-19",0.64%,-0.21%,--,--,Not provided
2262,泓湖重域宏观对冲,泓湖投资,宏观策略,"0.9340
2017-10-20",181.46%,-0.21%,--,--,2out of 5
2263,汇升共盈尊享,汇鸿汇升,相对价值,"0.9705
2017-09-12",-2.95%,-0.22%,--,--,Not provided
2264,仙风共赢3号,仙风资产,复合策略,"1.0135
2017-10-30",1.54%,-0.22%,--,--,2out of 5
2265,数博内鑫3号,数博投资,管理期货,"1.0230
2017-10-27",1.30%,-0.22%,--,--,3out of 5
2266,北方信托-金枕头睿享一期,金枕头投资,固定收益,"1.0028
2017-10-27",0.45%,-0.22%,--,--,Not provided
2267,明汯全天候一号3期,明汯投资,复合策略,"1.0977
2017-10-27",8.50%,-0.22%,--,--,Not provided
2268,搏股通金6号(泓湖)宏观对冲二期,泓湖投资,宏观策略,"0.8990
2017-10-20",-9.90%,-0.22%,--,--,2out of 5
2269,龙商资本定增7号,龙商资本,事件驱动,"1.0707
2017-10-27",10.93%,-0.22%,--,--,Not provided
2270,中金期货-大岩绝对,大岩资本,复合策略,"0.8860
2017-10-20",-11.80%,-0.23%,--,--,1out of 5
2271,东方汇智泓湖宏观1号,泓湖投资,宏观策略,"0.9435
2017-10-20",-5.54%,-0.23%,--,--,Not provided
2272,开拓者趋势对冲组合,开拓者资产,管理期货,"1.0050
2017-10-27",0.36%,-0.24%,--,--,Not provided
2273,量函鄞州量化二号,量函投资,复合策略,"0.9970
2017-10-20",-0.14%,-0.24%,--,--,Not provided
2274,国金慧睿多策略-大岩1号,大岩资本,复合策略,"0.8340
2017-10-27",-17.32%,-0.24%,--,--,1out of 5
2275,万枝阿比特量化对冲1号,阿比特资本,相对价值,"1.0302
2017-09-29",3.02%,-0.24%,--,--,Not provided
2276,艾方锐进多空1号,艾方资产,相对价值,"1.1336
2017-10-20",11.82%,-0.25%,--,--,3out of 5
2277,华润信托-泓信多策略对冲私募,泓信投资,相对价值,"1.0832
2017-10-20",10.15%,-0.25%,--,--,4out of 5
2278,持赢复利1期,持赢投资,管理期货,"0.9573
2017-10-27",-4.79%,-0.26%,--,--,3out of 5
2279,因诺天机4号,因诺资产,复合策略,"1.0308
2017-10-20",3.56%,-0.26%,--,--,4out of 5
2280,富善投资-致远CTA十五期,富善投资,管理期货,"1.1248
2017-10-27",14.07%,-0.26%,--,--,3out of 5
2281,泰德2号,泰德嘉禾,复合策略,"0.9900
2017-10-27",-1.57%,-0.26%,--,--,Not provided
2282,金犇配置1号,金犇投资,复合策略,"1.0113
2017-09-15",1.13%,-0.27%,--,--,Not provided
2283,幻方慧鑫01号,幻方量化,管理期货,"1.5000
2017-10-26",49.20%,-0.27%,--,--,5out of 5
2284,益菁汇-益嘉一号,益菁汇资产,复合策略,"1.1120
2017-10-27",11.80%,-0.27%,--,--,4out of 5
2285,厚生和稳健增长2号,厚生和投资,复合策略,"1.1990
2017-10-20",11.60%,-0.27%,--,--,Not provided
2286,排排网星耀进取FOF一期,排排网未来星基金,组合策略,"1.1000
2017-10-20",8.40%,-0.28%,--,--,Not provided
2287,源实量化1号,源实资产,复合策略,"1.0820
2017-10-20",8.30%,-0.28%,--,--,3out of 5
2288,银河期货-圆融佳翰1号,圆融投资,管理期货,"1.0840
2017-10-27",7.40%,-0.28%,--,--,Not provided
2289,私募工场旻骁一号,斯诺波投资,复合策略,"0.6093
2017-10-27",-39.41%,-0.28%,--,--,2out of 5
2290,金汇瑞合伍号,宝菲特,事件驱动,"1.0800
2017-10-27",6.30%,-0.28%,--,--,Not provided
2291,通琨量化多策略,通琨投资,复合策略,"0.9836
2017-10-27",-1.64%,-0.28%,--,--,Not provided
2292,睿晟价值成长1号,睿晟投资,复合策略,"1.0185
2017-10-27",1.71%,-0.28%,--,--,3out of 5
2293,九旭卓越1号,九旭资产,复合策略,"1.0620
2017-10-27",5.20%,-0.28%,--,--,1out of 5
2294,泓信全景三十号量化多策略,泓信投资,复合策略,"1.0480
2017-09-08",4.80%,-0.29%,--,--,Not provided
2295,环球宏观策略9号,环球时刻,宏观策略,"1.0056
2017-10-27",-5.77%,-0.29%,--,--,Not provided
2296,新兴联合稳健一号,新兴联合,复合策略,"1.0191
2017-10-27",1.16%,-0.29%,--,--,3out of 5
2297,千石资本-大岩绝对,大岩资本,相对价值,"1.3920
2017-10-20",39.40%,-0.29%,--,--,2out of 5
2298,艾汐资产顺泽1号,艾汐资产,相对价值,"1.0570
2017-10-27",3.20%,-0.29%,--,--,Not provided
2299,华创非银金融增强FOF,华创智业投资,组合策略,"1.0820
2017-10-20",3.10%,-0.29%,--,--,Not provided
2300,鼎泓瑞智3号,鼎泓资产,管理期货,"1.0380
2017-10-27",2.50%,-0.29%,--,--,Not provided
2301,蓝鲸应天强债1号,蓝鲸投资,固定收益,"1.0370
2017-10-27",2.40%,-0.29%,--,--,Not provided
2302,东航期货-余道稳健1号,余道投资,管理期货,"1.1550
2017-10-27",33.36%,-0.29%,--,--,5out of 5
2303,紫金金钿FOF,金钿投资,组合策略,"1.0410
2017-10-26",1.30%,-0.30%,--,--,Not provided
2304,正前方债券成长9号,正前方金服,固定收益,"1.0091
2017-09-29",0.91%,-0.30%,--,--,Not provided
2305,中胜峥盈量化对冲多策略1号,中胜峥盈,相对价值,"1.0070
2017-09-14",0.70%,-0.30%,--,--,Not provided
2306,莱茵映雪凯银3号,莱茵映雪,固定收益,"1.0130
2017-10-23",0.00%,-0.30%,--,--,Not provided
2307,盛世康乾8号,盛世资产,相对价值,"1.0020
2017-10-13",-0.20%,-0.30%,--,--,Not provided
2308,全景二十三号量化多策略,泓信投资,复合策略,"0.9970
2017-09-08",-0.30%,-0.30%,--,--,Not provided
2309,长江期货-言起1号,言起投资,复合策略,"1.0050
2017-10-20",-0.30%,-0.30%,--,--,Not provided
2310,知方石灵活策略7号,知方石投资,复合策略,"0.9790
2017-10-27",-1.00%,-0.30%,--,--,Not provided
2311,汇昆泽林贰号,汇昆吾泽创业,复合策略,"1.1130
2017-10-20",18.68%,-0.30%,--,--,Not provided
2312,高溪趋势策略优选一号,高溪资产,复合策略,"0.9940
2017-10-27",-1.30%,-0.30%,--,--,Not provided
2313,知方石灵活策略9号,知方石投资,复合策略,"0.9206
2017-09-19",-7.94%,-0.30%,--,--,Not provided
2314,富善致远CTA十期,富善投资,管理期货,"1.3150
2017-09-15",31.50%,-0.30%,--,--,Not provided
2315,元葵复利3号,元葵资产,宏观策略,"1.6720
2017-10-30",63.90%,-0.30%,--,--,5out of 5
2316,新湖富海1号,慧创投资,复合策略,"0.9770
2017-09-18",-2.30%,-0.31%,--,--,Not provided
2317,龟兔赛跑3号,龟兔赛跑,相对价值,"0.9750
2017-09-29",-2.50%,-0.31%,--,--,3out of 5
2318,金益沣锦绣一号,金益沣资产,管理期货,"0.9750
2017-10-27",-2.90%,-0.31%,--,--,3out of 5
2319,衍盛稳进,衍盛资产管理,复合策略,"1.2620
2017-10-27",38.79%,-0.31%,--,--,3out of 5
2320,致远CTA十九期,富善投资,管理期货,"0.9721
2017-09-08",-2.79%,-0.33%,--,--,Not provided
2321,蓝色天际7号,蓝色天际投资,管理期货,"1.0373
2017-10-27",3.30%,-0.33%,--,--,Not provided
2322,七禾聚时代1号,七禾聚资产,复合策略,"1.0070
2017-10-20",-0.70%,-0.33%,--,--,Not provided
2323,双隆智能阿尔法1号,双隆投资,相对价值,"1.1000
2017-10-23",9.60%,-0.34%,--,--,Not provided
2324,华永信东成一号,华永信资本,管理期货,"1.1730
2017-10-20",17.50%,-0.34%,--,--,5out of 5
2325,煌昱新趋势全球配置,煌昱投资,复合策略,"0.9954
2017-10-20",-0.34%,-0.34%,--,--,Not provided
2326,盈峰量化1号,盈峰资本,相对价值,"1.5256
2017-10-13",51.45%,-0.34%,--,--,3out of 5
2327,禾昇O系二号,禾升投资,相对价值,"1.0303
2017-10-20",1.59%,-0.34%,--,--,Not provided
2328,盈峰量化合伙,盈峰资本,相对价值,"1.5422
2017-10-13",53.09%,-0.34%,--,--,4out of 5
2329,正前方债券成长11号,正前方金服,固定收益,"1.0334
2017-09-29",3.34%,-0.35%,--,--,3out of 5
2330,泊通精选,泊通投资,宏观策略,"1.1840
2017-10-20",13.50%,-0.35%,--,--,Not provided
2331,寰宇天下银杏树5号,七禾聚资产,管理期货,"1.0171
2017-10-20",2.01%,-0.35%,--,--,Not provided
2332,艾方多策略灵活对冲3号,艾方资产,相对价值,"1.0659
2017-10-20",6.13%,-0.36%,--,--,2out of 5
2333,领星主动配置,领星资本,组合策略,"1.0644
2017-10-20",5.06%,-0.36%,--,--,Not provided
2334,热点轮动量化对冲3期,好菜鸟投资,复合策略,"1.0263
2017-10-20",2.02%,-0.36%,--,--,3out of 5
2335,胤狮8号,胤狮投资,复合策略,"1.1120
2017-10-27",8.70%,-0.37%,--,--,Not provided
2336,中海信托-浙江佳翰投资FOF壹号,佳翰投资,组合策略,"0.9785
2017-10-20",-2.27%,-0.37%,--,--,Not provided
2337,励春8号,喜世润投资,相对价值,"1.1030
2017-10-20",15.60%,-0.37%,--,--,Not provided
2338,新湖润泽1号,慧创投资,复合策略,"1.1090
2017-10-27",5.20%,-0.38%,--,--,Not provided
2339,知方石灵活策略3号,知方石投资,复合策略,"1.0202
2017-09-25",2.02%,-0.38%,--,--,Not provided
2340,明曦2号,明曦资本,管理期货,"1.1072
2017-10-27",9.60%,-0.38%,--,--,Not provided
2341,敦钰国富量化3号,敦钰投资,管理期货,"1.0440
2017-10-20",3.80%,-0.38%,--,--,Not provided
2342,泊通泊远2号,泊通投资,宏观策略,"1.0590
2017-10-20",2.40%,-0.39%,--,--,Not provided
2343,鼎泓瑞智1号,鼎泓资产,管理期货,"1.0320
2017-10-27",2.20%,-0.39%,--,--,Not provided
2344,中环精选一号,中才中环,复合策略,"1.0710
2017-10-23",2.20%,-0.39%,--,--,Not provided
2345,喜世润喜跃2号,喜世润投资,宏观策略,"1.1392
2017-10-20",9.15%,-0.39%,--,--,Not provided
2346,楚硒1号,楚硒资产,复合策略,"0.9970
2017-10-27",1.50%,-0.39%,--,--,2out of 5
2347,星海挚信1号,星海挚信投资,管理期货,"1.0090
2017-10-27",0.90%,-0.39%,--,--,Not provided
2348,兴晟2号,合晟资产,固定收益,"1.0080
2017-09-21",9.33%,-0.40%,--,--,3out of 5
2349,和康FOF精选,鑫顺和康投资,组合策略,"1.0100
2017-10-26",0.70%,-0.40%,--,--,Not provided
2350,永安熠生定增拾陆号,永安基金,事件驱动,"1.0060
2017-10-27",0.40%,-0.40%,--,--,Not provided
2351,申毅七三,申毅投资,相对价值,"0.9990
2017-09-22",-0.10%,-0.40%,--,--,3out of 5
2352,紫鑫盈泰二号,紫鑫投资,组合策略,"0.7598
2017-10-20",24.13%,-0.40%,--,--,4out of 5
2353,云梦泽-远方股票稳健,信普资产,复合策略,"0.9870
2017-10-27",-0.50%,-0.40%,--,--,Not provided
2354,弈泰全市场多策略1号,弈泰资产,复合策略,"0.9880
2017-10-27",-0.70%,-0.40%,--,--,2out of 5
2355,基业长青基金,艾汐资产,固定收益,"1.0360
2017-10-27",1.30%,-0.40%,--,--,Not provided
2356,牛金套利对冲基金,马曼然资产,复合策略,"1.0496
2017-10-20",3.18%,-0.41%,--,--,2out of 5
2357,国金慧睿多策略-量道3号对冲,量道投资,相对价值,"0.9804
2017-10-27",-1.81%,-0.41%,--,--,Not provided
2358,东航金融-平衡增长,东航金控,复合策略,"0.9343
2017-10-27",-6.53%,-0.42%,--,--,2out of 5
2359,广泓鑫阿尔法1号,广泓鑫投资,相对价值,"1.1305
2017-10-27",11.53%,-0.42%,--,--,5out of 5
2360,莞香对冲四号,莞香资本,管理期货,"1.0088
2017-10-20",0.87%,-0.42%,--,--,3out of 5
2361,华润信托-大岩绝对,大岩资本,相对价值,"1.3763
2017-10-20",37.09%,-0.43%,--,--,1out of 5
2362,昊嘉明智1号,昊嘉投资,复合策略,"1.0297
2017-10-20",2.05%,-0.43%,--,--,Not provided
2363,白鹭黑马一号,白鹭资管,复合策略,"1.1660
2017-10-19",15.60%,-0.43%,--,--,Not provided
2364,长量FOF长赢2号,长量投资,组合策略,"0.9420
2017-10-27",-8.10%,-0.43%,--,--,2out of 5
2365,银叶-引玉5期,银叶投资,复合策略,"1.0210
2017-09-22",2.10%,-0.44%,--,--,3out of 5
2366,光大信托-稳赢1期,中融景诚,固定收益,"1.0063
2017-10-20",0.96%,-0.44%,--,--,1out of 5
2367,璞理全天候1号,璞理投资管理,复合策略,"1.3560
2017-10-13",34.00%,-0.45%,--,--,2out of 5
