ranking,fund_short_name,fund_company,investment_strategy,lastest_NAV,cumulative_return,recent_month_return,annalized_return,sharpe_ratio,year_rating
2870,平安徐星1号,徐星投资,股票策略,"1.5624
2017-10-20",52.24%,0.81%,--,--,3out of 5
2871,积善万嘉价值投资1号,积善万嘉,股票策略,"1.0620
2017-10-27",0.10%,0.81%,--,--,Not provided
2872,牟合资产稳赢10号,牟合资产,股票策略,"1.0110
2017-10-20",0.20%,0.80%,--,--,Not provided
2873,华宝信托-从容医疗1期,从容投资,股票策略,"1.8028
2017-10-20",87.98%,0.80%,--,--,3out of 5
2874,兴业信托▪名禹稳健增长,名禹资产,股票策略,"2.8992
2017-10-20",193.45%,0.80%,--,--,4out of 5
2875,广发银来汉景港湾1号,东方港湾投资,股票策略,"1.4610
2017-10-27",25.60%,0.80%,--,--,5out of 5
2876,钜垣投资健康中国一号,钜垣投资,股票策略,"0.9790
2017-10-19",5.34%,0.80%,--,--,2out of 5
2877,平方和点金1号,宇迪投资,股票策略,"1.0110
2017-10-13",0.70%,0.80%,--,--,Not provided
2878,兴聚财富2号,兴聚投资,股票策略,"1.3190
2017-10-20",26.00%,0.80%,--,--,4out of 5
2879,乾惕睿见一号,乾惕投资,股票策略,"1.0230
2017-10-27",0.80%,0.80%,--,--,Not provided
2880,华鑫信托-慧智投资61号,德清瑞智,股票策略,"1.0912
2017-10-13",5.86%,0.80%,--,--,1out of 5
2881,佐弦稳健壹号,慧移投资,股票策略,"0.9820
2017-10-20",0.90%,0.80%,--,--,Not provided
2882,万杉丰和8期,万杉资本,股票策略,"1.2771
2017-10-20",21.23%,0.80%,--,--,4out of 5
2883,理成转子8号C期,理成资产,股票策略,"0.9150
2017-10-20",-11.50%,0.80%,--,--,3out of 5
2884,鸣石春天沪深300指数增强1号,鸣石投资,股票策略,"1.0510
2017-10-20",14.00%,0.80%,--,--,Not provided
2885,牟合资产方田13号,牟合资产,股票策略,"1.0200
2017-10-20",1.40%,0.80%,--,--,Not provided
2886,牟合资产方盖9号,牟合资产,股票策略,"1.0753
2017-10-20",6.88%,0.79%,--,--,4out of 5
2887,立名古戈尔3号,立名投资,股票策略,"1.1257
2017-10-20",5.62%,0.79%,--,--,Not provided
2888,途灵多策略2号,途灵资产,股票策略,"1.0340
2017-10-27",1.90%,0.79%,--,--,Not provided
2889,明汯稳健增长2期,明汯投资,股票策略,"1.2118
2017-10-20",18.52%,0.79%,--,--,4out of 5
2890,霸王龙1号,侏罗纪资产,股票策略,"0.9284
2017-10-20",-6.93%,0.79%,--,--,3out of 5
2891,兴聚财富6号,兴聚投资,股票策略,"1.2040
2017-10-20",14.80%,0.79%,--,--,4out of 5
2892,宽客矢量10号,福建宽客投资,股票策略,"1.0003
2017-10-20",0.91%,0.79%,--,--,Not provided
2893,美石四号,前海美石资产,股票策略,"0.9812
2017-10-20",-1.28%,0.79%,--,--,2out of 5
2894,中邮新动力优势12期证券,华软新动力,股票策略,"1.0290
2017-10-20",3.00%,0.78%,--,--,Not provided
2895,龙郡趋势1期,龙郡投资,股票策略,"0.9150
2017-10-19",-9.80%,0.78%,--,--,2out of 5
2896,牟合资产方盖6号,牟合资产,股票策略,"1.1057
2017-10-20",9.76%,0.78%,--,--,4out of 5
2897,金柏1期,大柏地投资,股票策略,"1.0350
2017-10-19",3.50%,0.78%,--,--,3out of 5
2898,华鑫徐星1号,徐星投资,股票策略,"1.2041
2017-10-27",15.38%,0.78%,--,--,3out of 5
2899,西域光华59,广东西域投资,股票策略,"0.8890
2017-10-20",-9.10%,0.78%,--,--,3out of 5
2900,凯纳300,凯纳资本,股票策略,"1.3300
2017-10-19",29.90%,0.78%,--,--,4out of 5
2901,谊恒多品种进取2号,谊恒股权,股票策略,"1.0500
2017-10-20",4.00%,0.78%,--,--,Not provided
2902,外贸信托-双赢5期(民森),民森投资,股票策略,"2.4377
2017-10-20",138.14%,0.77%,--,--,4out of 5
2903,证大量化2号,证大投资,股票策略,"1.0550
2017-10-20",4.40%,0.77%,--,--,Not provided
2904,外贸信托-睿策量化1期,睿策投资,股票策略,"2.3621
2017-10-20",135.28%,0.77%,--,--,5out of 5
2905,永隆宏观对冲,呈瑞投资,股票策略,"1.7090
2017-10-20",70.00%,0.77%,--,--,2out of 5
2906,牟合资产稳赢6号,牟合资产,股票策略,"1.0520
2017-10-20",4.70%,0.77%,--,--,Not provided
2907,牟合资产稳赢7号,牟合资产,股票策略,"1.0540
2017-10-20",4.70%,0.77%,--,--,Not provided
2908,宽客海西2号,福建宽客投资,股票策略,"0.9939
2017-10-20",0.89%,0.77%,--,--,Not provided
2909,红岭华信三号,红岭华信,股票策略,"1.1860
2017-10-24",18.00%,0.77%,--,--,5out of 5
2910,逐流2号,逐流资产,股票策略,"0.9856
2017-10-20",-1.52%,0.77%,--,--,Not provided
2911,银石8期,银石投资,股票策略,"1.0740
2017-10-20",31.80%,0.77%,--,--,2out of 5
2912,天人舒泰6号,天人舒泰,股票策略,"1.0168
2017-10-25",2.80%,0.76%,--,--,Not provided
2913,涌津涌鑫3号,涌津投资,股票策略,"2.1640
2017-10-20",111.80%,0.76%,--,--,5out of 5
2914,光大信托-聚金10号,百禄投资,股票策略,"1.0193
2017-10-13",0.81%,0.76%,--,--,Not provided
2915,中融信托-达仁通宝2期,达仁资管,股票策略,"1.1398
2017-10-20",15.42%,0.76%,--,--,2out of 5
2916,柯正正泓,柯正资产,股票策略,"1.3390
2017-10-20",32.80%,0.76%,--,--,2out of 5
2917,金中和灵猫1号,金中和,股票策略,"0.9220
2017-10-27",-6.89%,0.76%,--,--,1out of 5
2918,逍遥一号,汐泰投资,股票策略,"1.0770
2017-10-20",6.50%,0.76%,--,--,Not provided
2919,云南信托-聚利20号,和衡实业,股票策略,"0.9796
2017-10-20",-0.91%,0.76%,--,--,Not provided
2920,金珀6号,金珀资产,股票策略,"1.2210
2017-10-20",20.00%,0.76%,--,--,4out of 5
2921,国领-沪深港,卫宁投资,股票策略,"1.0324
2017-10-26",1.38%,0.76%,--,--,3out of 5
2922,国道侏罗纪博鑫2号,国道基金,股票策略,"1.0580
2017-10-20",6.90%,0.75%,--,--,Not provided
2923,东方蜗牛稳健回报三号,东方蜗牛,股票策略,"1.0870
2017-10-20",7.30%,0.75%,--,--,Not provided
2924,浦泓2号,浦泓投资,股票策略,"1.0750
2017-09-29",7.50%,0.75%,--,--,3out of 5
2925,御泰恒业二号,御泰恒业,股票策略,"0.8864
2017-10-25",-11.27%,0.75%,--,--,Not provided
2926,乾丰21号,辰阳投资,股票策略,"1.0936
2017-10-20",6.37%,0.75%,--,--,Not provided
2927,和顿乾元稳健一号,和顿投资,股票策略,"1.1049
2017-10-13",7.74%,0.75%,--,--,Not provided
2928,善易资本稳健一号,善易资产,股票策略,"0.9740
2017-10-20",-5.60%,0.75%,--,--,Not provided
2929,智信成长二号,智信投资,股票策略,"0.8160
2017-10-20",-18.50%,0.74%,--,--,1out of 5
2930,中信信托-睿策2期,睿策投资,股票策略,"3.1284
2017-10-20",211.24%,0.74%,--,--,5out of 5
2931,青鼎赤兔马1号,青鼎资产,股票策略,"1.2320
2017-10-20",28.64%,0.74%,--,--,3out of 5
2932,华润信托-明曜精选1期,明曜投资,股票策略,"2.2052
2017-10-13",113.77%,0.74%,--,--,3out of 5
2933,华业涌成1号,涌成资产,股票策略,"0.9617
2017-10-20",11.73%,0.74%,--,--,Not provided
2934,犇牛1期,众犇鑫投资,股票策略,"1.9743
2017-10-27",95.71%,0.74%,--,--,4out of 5
2935,中融信托-久富3期,久富投资,股票策略,"1.8303
2017-10-20",81.00%,0.73%,--,--,4out of 5
2936,同安港股通1号,同安投资,股票策略,"1.1210
2017-10-20",9.70%,0.73%,--,--,Not provided
2937,巴富罗精选,巴富罗投资,股票策略,"1.3658
2017-10-20",42.68%,0.73%,--,--,3out of 5
2938,鸿运神州牧11号,神州牧基金,股票策略,"0.8348
2017-10-25",-17.60%,0.73%,--,--,Not provided
2939,龙萨稳增一号,龙萨资本,股票策略,"1.0205
2017-10-20",4.74%,0.73%,--,--,3out of 5
2940,飞鹰1号,仁睿投资,股票策略,"1.1930
2017-10-20",22.80%,0.73%,--,--,Not provided
2941,西藏隆源对冲3号,隆源投资,股票策略,"1.1530
2017-10-27",10.80%,0.73%,--,--,3out of 5
2942,华润信托-巨杉净值线14号A,巨杉资产,股票策略,"0.9050
2017-10-25",-11.26%,0.73%,--,--,3out of 5
2943,映山红精选1号,海之帆投资,股票策略,"1.1760
2017-10-20",11.40%,0.72%,--,--,3out of 5
2944,定宇1号,定宇投资,股票策略,"0.8390
2017-10-20",-16.40%,0.72%,--,--,2out of 5
2945,新龙一号,神农投资,股票策略,"1.1160
2017-10-20",11.60%,0.72%,--,--,Not provided
2946,老鹰共赢,老鹰投资,股票策略,"1.0410
2017-10-13",3.48%,0.72%,--,--,Not provided
2947,抱朴容易1号,抱朴容易,股票策略,"1.1210
2017-09-29",12.10%,0.72%,--,--,3out of 5
2948,金元日鑫2号,信恒慧投资,股票策略,"0.8640
2017-10-20",-15.80%,0.72%,--,--,3out of 5
2949,华润信托-武当3期,武当资产,股票策略,"1.6963
2017-10-20",71.29%,0.72%,--,--,2out of 5
2950,九旭3号,九旭资产,股票策略,"0.9980
2017-10-27",-1.30%,0.71%,--,--,1out of 5
2951,臻禾稳健成长一期,臻禾投资,股票策略,"0.8046
2017-09-29",-3.70%,0.71%,--,--,1out of 5
2952,景资瑞丰,景资投资,股票策略,"0.9682
2017-10-20",-13.83%,0.71%,--,--,2out of 5
2953,朴易精选,朴易资产,股票策略,"1.1850
2017-10-20",13.70%,0.71%,--,--,Not provided
2954,山东信托-上善若水6期,上善若水,股票策略,"1.4146
2017-10-20",35.07%,0.71%,--,--,2out of 5
2955,恒曜一号,九曜资产,股票策略,"0.9452
2017-10-20",-4.27%,0.70%,--,--,Not provided
2956,永望复利成长-文峰1号,永望资产,股票策略,"1.1310
2017-09-29",13.10%,0.70%,--,--,2out of 5
2957,少数派16号,少薮派投资,股票策略,"1.3470
2017-10-20",28.90%,0.70%,--,--,Not provided
2958,中海信托-同庆2期,彤源投资,股票策略,"1.6437
2017-10-20",60.51%,0.70%,--,--,3out of 5
2959,外贸信托-锐进45期朴易灵动,朴易资产,股票策略,"1.0542
2017-10-20",0.51%,0.70%,--,--,3out of 5
2960,汇谷舒心1号,汇谷投资,股票策略,"1.3250
2017-10-27",15.00%,0.70%,--,--,3out of 5
2961,金汇荣盛二号,金汇荣盛财富,股票策略,"1.0510
2017-10-13",19.93%,0.70%,--,--,3out of 5
2962,华润信托-西藏隆源对冲1号,隆源投资,股票策略,"2.3359
2017-10-27",124.47%,0.70%,--,--,3out of 5
2963,博普指数增强2号,博普科技,股票策略,"1.4630
2017-10-20",43.90%,0.70%,--,--,4out of 5
2964,真鑫如意二期,真鑫资产,股票策略,"1.0203
2017-10-27",2.24%,0.70%,--,--,3out of 5
2965,桑鹰永富一号,桑鹰资产,股票策略,"1.0080
2017-09-15",0.80%,0.70%,--,--,3out of 5
2966,虹诗乾锦,虹诗投资,股票策略,"1.0547
2017-10-20",5.37%,0.70%,--,--,Not provided
2967,藏元汇顶理元亨3号,顶理投资,股票策略,"1.2300
2017-10-27",15.60%,0.70%,--,--,3out of 5
2968,华鑫信托-慧智投资58号,德清瑞智,股票策略,"1.0913
2017-10-13",5.86%,0.69%,--,--,1out of 5
2969,华鑫信托-慧智投资60号,德清瑞智,股票策略,"1.0913
2017-10-13",5.86%,0.69%,--,--,1out of 5
2970,锐宸2号,汐泰投资,股票策略,"1.0164
2017-10-20",1.56%,0.69%,--,--,Not provided
2971,明汯稳健增长2期1号,明汯投资,股票策略,"1.1909
2017-10-20",16.57%,0.69%,--,--,4out of 5
2972,华润信托-鑫狮善渊守中,鑫狮资产,股票策略,"0.8751
2017-09-29",-12.49%,0.69%,--,--,3out of 5
2973,大明投资3号,大明投资,股票策略,"1.0190
2017-10-20",2.40%,0.69%,--,--,2out of 5
2974,金域量化6期,金域量化,股票策略,"0.8870
2017-10-13",-12.20%,0.69%,--,--,2out of 5
2975,林孚3号,林孚投资,股票策略,"1.1740
2017-10-20",17.40%,0.69%,--,--,3out of 5
2976,华夏未来定增加强1号,华夏未来,股票策略,"1.0360
2017-09-08",3.60%,0.68%,--,--,3out of 5
2977,合众易晟价值增长1号,合众易晟,股票策略,"1.1850
2017-09-29",18.50%,0.68%,--,--,4out of 5
2978,智诚12期,智诚海威,股票策略,"0.7127
2017-09-29",-28.73%,0.68%,--,--,3out of 5
2979,牟合星云1号,牟合资产,股票策略,"1.0510
2017-10-20",4.30%,0.68%,--,--,4out of 5
2980,嘉诚海狮1号,海狮投资,股票策略,"1.0652
2017-10-20",6.22%,0.67%,--,--,4out of 5
2981,银河金汇东方港湾1号,东方港湾投资,股票策略,"1.3337
2017-10-27",18.11%,0.67%,--,--,Not provided
2982,华润信托-智诚5期,智诚海威,股票策略,"1.4816
2017-09-29",48.16%,0.67%,--,--,1out of 5
2983,陕国投-秋阳1期,秋阳投资,股票策略,"2.1637
2017-10-13",115.57%,0.67%,--,--,2out of 5
2984,臻选二期,上海博观投资,股票策略,"1.0510
2017-09-29",114.23%,0.67%,--,--,3out of 5
2985,橡谷稳健一号,橡谷资产,股票策略,"1.0650
2017-10-20",5.20%,0.67%,--,--,Not provided
2986,牟合资产稳赢4号,牟合资产,股票策略,"1.0600
2017-10-20",5.20%,0.67%,--,--,Not provided
2987,中融信托-东方港湾1期,东方港湾投资,股票策略,"2.0222
2017-10-20",89.56%,0.67%,--,--,5out of 5
2988,陕国投-瀚信成长1期,瀚信资产,股票策略,"1.0187
2017-10-13",10.06%,0.67%,--,--,2out of 5
2989,宝时专户2号-红枫,宝时投资,股票策略,"0.8023
2017-09-22",-19.77%,0.66%,--,--,2out of 5
2990,卓泰六号,卓泰投资,股票策略,"1.0400
2017-10-18",6.30%,0.66%,--,--,Not provided
2991,宝时正气5期,宝时投资,股票策略,"0.6077
2017-10-20",-39.23%,0.66%,--,--,1out of 5
2992,颢瀚稳健三期,颢瀚资产,股票策略,"1.1482
2017-10-20",13.21%,0.66%,--,--,3out of 5
2993,兴业信托-新价值15期,新价值,股票策略,"2.6779
2017-10-20",166.57%,0.66%,--,--,4out of 5
2994,久铭7号,久铭投资,股票策略,"1.1490
2017-10-20",7.30%,0.66%,--,--,Not provided
2995,颢盛一期,颢盛资产,股票策略,"1.1173
2017-10-20",10.46%,0.66%,--,--,4out of 5
2996,宁聚稳盈16期,宁波宁聚,股票策略,"0.9874
2017-10-24",-1.58%,0.65%,--,--,Not provided
2997,择时优选1期,宁波磐石,股票策略,"1.1895
2017-10-19",9.43%,0.65%,--,--,Not provided
2998,北京信托-合德丰泰,合德丰泰,股票策略,"1.1525
2017-10-20",15.62%,0.65%,--,--,3out of 5
2999,映雪霜雪19号,映雪资本,股票策略,"1.0590
2017-10-20",3.71%,0.65%,--,--,Not provided
3000,国道知证量化10号,国道基金,股票策略,"0.9984
2017-10-20",0.65%,0.65%,--,--,Not provided
3001,羽骏稳健增长3号,羽骏资产,股票策略,"0.9859
2017-10-20",0.66%,0.65%,--,--,Not provided
3002,奥索共赢3号,奥索灏纳,股票策略,"0.7760
2017-10-20",-22.50%,0.65%,--,--,1out of 5
3003,申万期货琅琊榜诚盛一号,诚盛投资,股票策略,"1.0356
2017-10-25",0.78%,0.65%,--,--,Not provided
3004,天朗稳健增长1号,天朗资产,股票策略,"1.1000
2017-10-26",8.80%,0.65%,--,--,4out of 5
3005,火线术源一号,火线资产,股票策略,"1.0412
2017-10-26",1.37%,0.65%,--,--,Not provided
3006,天谋富龙1期,天谋投资,股票策略,"1.0980
2017-10-20",30.24%,0.64%,--,--,3out of 5
3007,陕国投-瀚信成长6期,瀚信资产,股票策略,"0.7978
2017-10-13",-20.06%,0.64%,--,--,3out of 5
3008,华润信托-民森K号,民森投资,股票策略,"2.3588
2017-09-29",135.88%,0.64%,--,--,3out of 5
3009,宝时专户3号-海棠,宝时投资,股票策略,"0.8973
2017-09-22",-10.27%,0.64%,--,--,2out of 5
3010,明泰资产顺丰1号,明泰资产,股票策略,"1.2890
2017-10-25",26.00%,0.64%,--,--,Not provided
3011,中信信托-睿策3期,睿策投资,股票策略,"1.9088
2017-10-20",89.16%,0.64%,--,--,5out of 5
3012,红橡稳盈二期,伯洋同舟,股票策略,"1.0635
2017-10-20",14.33%,0.64%,--,--,4out of 5
3013,辰景港湾1号,东方港湾投资,股票策略,"1.5260
2017-10-27",26.30%,0.64%,--,--,5out of 5
3014,云南信托-源盛恒瑞16号,毅桥资产,股票策略,"0.9705
2017-10-20",-6.61%,0.64%,--,--,Not provided
3015,宁聚量化精选3号,宁波宁聚,股票策略,"0.9550
2017-10-23",-5.00%,0.64%,--,--,Not provided
3016,弈熠大数据1号,弈熠投资,股票策略,"1.0293
2017-10-20",1.44%,0.63%,--,--,Not provided
3017,元二号,和元达量化,股票策略,"1.0013
2017-09-29",0.13%,0.63%,--,--,Not provided
3018,倚天七剑下天山7号,倚天投资,股票策略,"0.6320
2017-10-20",-36.30%,0.63%,--,--,3out of 5
3019,平安信托-淡水泉2008,淡水泉,股票策略,"4.9124
2017-10-20",378.13%,0.63%,--,--,4out of 5
3020,奥索乾元一期,奥索灏纳,股票策略,"1.1360
2017-10-20",11.80%,0.63%,--,--,3out of 5
3021,中信信托-睿策诺亚对冲,睿策投资,股票策略,"1.8888
2017-10-20",87.62%,0.63%,--,--,5out of 5
3022,外贸信托-源乐晟3期(富锦21号),北京源乐晟资产,股票策略,"3.4362
2017-10-20",225.84%,0.63%,--,--,4out of 5
3023,上海堃熙多策略对冲8号,堃熙投资,股票策略,"1.0140
2017-09-22",1.40%,0.63%,--,--,Not provided
3024,兴聚财富7号,兴聚投资,股票策略,"0.9970
2017-10-13",-3.40%,0.63%,--,--,4out of 5
3025,耕耘资产管理,耕耘资产,股票策略,"1.4950
2017-10-20",62.87%,0.63%,--,--,5out of 5
3026,金汇荣盛六号,金汇荣盛财富,股票策略,"1.1450
2017-10-13",12.90%,0.62%,--,--,Not provided
3027,永禧永茂,永禧投资,股票策略,"1.1410
2017-10-20",13.00%,0.62%,--,--,Not provided
3028,汇贝资产配置3号,汇贝投资,股票策略,"0.9861
2017-10-20",-1.50%,0.62%,--,--,Not provided
3029,成长驱动1期,新乐都资产,股票策略,"1.0684
2017-10-27",6.80%,0.62%,--,--,Not provided
3030,游马地量化A,游马地投资,股票策略,"1.0854
2017-09-29",8.54%,0.62%,--,--,4out of 5
3031,博普指数增强1号,博普科技,股票策略,"1.4760
2017-10-20",45.90%,0.62%,--,--,5out of 5
3032,正隆财富-财富一号,正隆财富,股票策略,"1.0612
2017-10-24",5.47%,0.62%,--,--,3out of 5
3033,世诚诚远,世诚投资,股票策略,"1.1184
2017-10-25",7.11%,0.62%,--,--,3out of 5
3034,默名十一期,默名资产,股票策略,"0.8742
2017-10-20",33.02%,0.62%,--,--,1out of 5
3035,臻禾稳健成长二期,臻禾投资,股票策略,"0.8941
2017-09-29",2.33%,0.62%,--,--,1out of 5
3036,云南信托-秋阳3期,秋阳投资,股票策略,"1.6914
2017-09-15",69.14%,0.62%,--,--,2out of 5
3037,富尊中证800指数,光大富尊投资,股票策略,"1.1570
2017-10-23",42.36%,0.62%,--,--,4out of 5
3038,华鑫信托-价值回报12号,乾元资始,股票策略,"0.9764
2017-09-08",-2.36%,0.62%,--,--,Not provided
3039,华润信托-万丰友方避险增值1期,万丰友方,股票策略,"1.0267
2017-09-29",96.87%,0.62%,--,--,3out of 5
3040,知本恒丰5号,知本金融,股票策略,"0.9780
2017-10-27",-2.20%,0.62%,--,--,Not provided
3041,诚盛2期,诚盛投资,股票策略,"1.1760
2017-10-20",14.20%,0.62%,--,--,5out of 5
3042,证大量化增长1号,证大投资,股票策略,"1.2030
2017-10-20",14.90%,0.61%,--,--,4out of 5
3043,久银金沙33号,前海久银投资,股票策略,"0.9540
2017-10-20",19.17%,0.61%,--,--,3out of 5
3044,凯纳智尊,凯纳璞淳资产,股票策略,"1.1790
2017-10-19",15.70%,0.61%,--,--,3out of 5
3045,民生世杰柒号,骏邺投资,股票策略,"0.9870
2017-10-18",-0.60%,0.61%,--,--,Not provided
3046,中信信托-重阳8期,重阳投资,股票策略,"2.0133
2017-10-20",97.36%,0.61%,--,--,4out of 5
3047,榕树陈氏,榕树投资,股票策略,"1.5850
2017-10-20",71.90%,0.61%,--,--,4out of 5
3048,颢瀚稳健一期,颢瀚资产,股票策略,"1.6840
2017-10-20",66.40%,0.60%,--,--,3out of 5
3049,陕国投-瀚信价值2期,瀚信资产,股票策略,"0.8640
2017-10-13",-13.42%,0.60%,--,--,3out of 5
3050,嘉旗成长2期,嘉旗投资,股票策略,"1.0010
2017-10-20",0.00%,0.60%,--,--,Not provided
3051,骏伟资本3期,骏伟资本,股票策略,"0.7160
2017-10-20",-33.20%,0.60%,--,--,Not provided
3052,少数派23号,少薮派投资,股票策略,"1.5720
2017-10-20",50.40%,0.60%,--,--,5out of 5
3053,展麟3号,展麟资本,股票策略,"0.9980
2017-10-25",30.19%,0.60%,--,--,Not provided
3054,乾和资产纵横一号,乾和资产,股票策略,"1.7770
2017-10-25",64.42%,0.60%,--,--,4out of 5
3055,朗润一号量化,汇尊盛元,股票策略,"1.0120
2017-10-13",0.70%,0.60%,--,--,Not provided
3056,天瓴投资6号,天瓴投资,股票策略,"1.2381
2017-10-16",20.95%,0.60%,--,--,Not provided
3057,齐熙社会回报,齐熙投资,股票策略,"1.6800
2017-09-29",68.00%,0.60%,--,--,2out of 5
3058,成峰2号,合丰资产,股票策略,"1.0110
2017-10-20",1.00%,0.60%,--,--,Not provided
3059,宽客启富汇盈量化2号,福建宽客投资,股票策略,"1.0120
2017-10-20",1.10%,0.60%,--,--,Not provided
3060,九旭1号,九旭资产,股票策略,"1.0010
2017-10-27",87.42%,0.60%,--,--,2out of 5
3061,光大兴陇-卓鑫1号,亿舟资产,股票策略,"0.9800
2017-09-29",-2.00%,0.60%,--,--,Not provided
3062,理成风景15号,理成资产,股票策略,"1.0190
2017-10-20",16.23%,0.59%,--,--,1out of 5
3063,时田丰六期,时田丰投资,股票策略,"0.9339
2017-10-27",-10.00%,0.59%,--,--,2out of 5
3064,宽客5号,福建宽客投资,股票策略,"1.0260
2017-10-20",1.90%,0.59%,--,--,Not provided
3065,来兴3号,来兴投资,股票策略,"0.8660
2017-10-20",-14.70%,0.59%,--,--,1out of 5
3066,淳韬三号,淳韬投资,股票策略,"1.0240
2017-10-13",2.40%,0.59%,--,--,Not provided
3067,富善投资-锐远1号,富善投资,股票策略,"1.0546
2017-10-20",6.17%,0.59%,--,--,3out of 5
3068,观富丰悦,观富资产,股票策略,"1.4330
2017-10-20",37.10%,0.59%,--,--,5out of 5
3069,进化论复合策略一号,进化论资产,股票策略,"1.7370
2017-10-27",431.84%,0.59%,--,--,5out of 5
3070,千波2号,千波资产,股票策略,"1.0020
2017-10-20",3.20%,0.58%,--,--,Not provided
3071,金域量化2期,金域蓝湾,股票策略,"1.7400
2017-10-13",72.10%,0.58%,--,--,2out of 5
3072,长安基金私募证券基金37号(合晟)2期,合晟资产,股票策略,"1.0390
2017-10-20",3.40%,0.58%,--,--,Not provided
3073,正幂宏弈3号,正幂投资,股票策略,"1.0390
2017-09-15",3.90%,0.58%,--,--,3out of 5
3074,长晟华年3号,合晟资产,股票策略,"1.0460
2017-10-27",3.90%,0.58%,--,--,Not provided
3075,千石资本滚雪球1号,滚雪球投资,股票策略,"1.1620
2017-09-25",15.40%,0.58%,--,--,5out of 5
3076,金域量化3期,金域蓝湾,股票策略,"1.0500
2017-10-13",4.10%,0.58%,--,--,2out of 5
3077,诚盛5期1号,诚盛投资,股票策略,"1.0580
2017-10-20",4.10%,0.58%,--,--,Not provided
3078,以太投资价值2号,青岛以太,股票策略,"1.1284
2017-10-27",12.84%,0.58%,--,--,3out of 5
3079,丰利中经乾宁,中经丰利,股票策略,"1.0666
2017-10-20",6.15%,0.58%,--,--,4out of 5
3080,长晟华年2号,合晟资产,股票策略,"1.0520
2017-10-20",4.70%,0.58%,--,--,Not provided
3081,鸣熙致远三号,鸣熙资产,股票策略,"1.0216
2017-10-20",1.36%,0.58%,--,--,Not provided
3082,蓝海七号,蓝海韬略,股票策略,"0.9130
2017-10-20",17.13%,0.57%,--,--,2out of 5
3083,中信信托-牟合1期,牟合资产,股票策略,"1.3483
2017-10-20",33.58%,0.57%,--,--,3out of 5
3084,中信信托-睿策1期,睿策投资,股票策略,"3.2271
2017-10-20",220.62%,0.57%,--,--,5out of 5
3085,锦和1号,锦和投资,股票策略,"1.0600
2017-10-20",6.00%,0.57%,--,--,4out of 5
3086,知本合丰16号,知本金融,股票策略,"1.0710
2017-10-27",6.40%,0.57%,--,--,3out of 5
3087,盈月稳进1号,盈月投资,股票策略,"1.0460
2017-10-19",6.60%,0.57%,--,--,2out of 5
3088,振兴中华一号,盈力投资,股票策略,"1.0530
2017-10-27",6.60%,0.57%,--,--,Not provided
3089,云南信托-阳翔一期,阳翔投资,股票策略,"1.6216
2017-10-20",57.06%,0.56%,--,--,3out of 5
3090,外贸信托-中国龙价值对冲1号,涌峰投资,股票策略,"1.1976
2017-10-20",17.99%,0.56%,--,--,5out of 5
3091,少数派101号,少薮派投资,股票策略,"1.3730
2017-10-20",36.14%,0.56%,--,--,Not provided
3092,稳健成长3号,青岛以太,股票策略,"1.3240
2017-10-27",31.10%,0.56%,--,--,4out of 5
3093,朝阳88超预期1号,向日葵,股票策略,"1.0790
2017-10-12",8.00%,0.56%,--,--,Not provided
3094,华夏未来泽时进取1号,华夏未来,股票策略,"1.8668
2017-10-20",90.84%,0.55%,--,--,3out of 5
3095,量量资产多策略1号,量量资产,股票策略,"1.0092
2017-10-25",0.93%,0.55%,--,--,Not provided
3096,蓝海泰和2号,蓝海泰和投资,股票策略,"0.9380
2017-10-20",-7.80%,0.55%,--,--,Not provided
3097,东莞信托-汇信-泓德6号,泓德投资,股票策略,"0.7606
2017-10-20",18.01%,0.54%,--,--,3out of 5
3098,金域量化9期,金域量化,股票策略,"0.9385
2017-10-13",-2.07%,0.54%,--,--,2out of 5
3099,少数派大浪淘金18号,少薮派投资,股票策略,"1.3690
2017-10-20",30.10%,0.54%,--,--,Not provided
3100,祎航升金,祎海恒航,股票策略,"0.9950
2017-10-13",-2.20%,0.54%,--,--,3out of 5
3101,中信信托-源乐晟2期,北京源乐晟资产,股票策略,"3.3914
2017-10-25",219.93%,0.54%,--,--,4out of 5
3102,凤鸣财富成长1号,凤鸣投资,股票策略,"1.0581
2017-10-20",1.02%,0.54%,--,--,3out of 5
3103,国联安-创盈6号,西藏源乐晟资产,股票策略,"1.3100
2017-09-29",31.00%,0.54%,--,--,4out of 5
3104,博普指数增强3号,博普科技,股票策略,"1.1130
2017-10-20",12.40%,0.54%,--,--,Not provided
3105,一村拙诚,一村投资,股票策略,"1.3190
2017-10-20",31.20%,0.54%,--,--,4out of 5
3106,淘利稳健尊享1号,淘利资产,股票策略,"0.9990
2017-09-29",-0.10%,0.53%,--,--,Not provided
3107,壹玖资产-紫微星1号,壹玖资产,股票策略,"0.9093
2017-10-20",-9.00%,0.53%,--,--,2out of 5
3108,恒盈稳增策略一号,元上投资,股票策略,"0.9350
2017-10-12",-5.20%,0.53%,--,--,Not provided
3109,衍航5号主题行业轮动,衍航投资,股票策略,"1.1460
2017-10-20",14.00%,0.53%,--,--,4out of 5
3110,宇义趋势跟踪1号,宇义投资,股票策略,"0.9530
2017-10-20",-4.30%,0.53%,--,--,Not provided
3111,穿石特殊情况,穿石投资,股票策略,"1.0060
2017-10-20",-4.00%,0.52%,--,--,3out of 5
